id,lien,nom,Gamme PC,image_url,boutique,Taille de l'écran,Résolution d'écrans,Processeur,Référence Processeur,Mémoire,Disque Dur,Type Disque Dur,Carte Graphique,Système d'exploitation,Gamer,prix
9S7-15K111-1493-16G,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16go-rtx-4050.html,PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 16Go RTX 4050,Cyborg 15 A13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16go-rtx-4050-r.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,16 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 119,000 DT"
BU-83JC00DQFG-20G-W11P,https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15arp9-amd-ryzen-7-20g-rtx-4050.html,PC Portable Gamer LENOVO LOQ 15ARP9 AMD RYZEN 7 20G RTX 4050,LOQ 15ARP9,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15arp9-amd-ryzen-7-20g-rtx-4050-qq.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,AMD Ryzen 7,AMD Ryzen™ 7 7435HS,20 Go,1 To SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 125,000 DT"
LAT-3550-I7-1Y,https://www.mytek.tn/pc-portable-dell-latitude-3550-i7-13e-gen-16go-512go-ssd-gris.html,PC Portable DELL Latitude 3550 i7 13è Gén 16Go 512Go SSD - Gris,LATITUDE 3550,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-latitude-3550-i7-13e-gen-16go-512go-ssd-gris.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-1355U,16 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"3 139,000 DT"
BU-9S7-16R831-2604-32G-W11P,https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-32g-rtx-4050.html,PC Portable Gamer MSI Thin 15 B13VE i7 13è Gén 32G RTX 4050,Thin 15 B13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-32g-rtx-4050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,32 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 145,000 DT"
886L6EA,https://www.mytek.tn/pc-portable-hp-envy-x360-2-in-1-15-fe0003nk-i5-13e-gen-16go-512go-ssd-silver.html,PC Portable HP ENVY x360 2-in-1 15-fe0003nk i5 13è Gén 16Go 512Go SSD - Silver,ENVY X360,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-envy-x360-2-in-1-15-fe0003nk-i5-13e-gen-16go-512go-ssd-silver-40.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-1335U,16 Go,512Go SSD,SSD,Graphique Intégrée,Windows 11 Famille,Non,"3 149,000 DT"
AY2T5EA,https://www.mytek.tn/pc-portable-hp-envy-x360-2-in-1-14-fc0004nk-ultra-5-125u-16go-1to-ssd-bleu.html,PC Portable HP ENVY x360 2-in-1 14-fc0004nk Ultra 5 125U 16Go 1To SSD - Bleu,ENVY X360,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-envy-x360-2-in-1-14-fc0004nk-ultra-5-125u-16go-1to-ssd-bleu.jpg,Mytek,14 Pouces,1920 x 1200 pixels,Intel Core Ultra 5,Intel® Core™ Ultra 5 125U,16 Go,1 To SSD,SSD,Graphique Intégrée,Windows 11 Famille,Non,"3 159,000 DT"
B5402FVA-KA0627,https://www.mytek.tn/pc-portable-asus-expertbook-b5-flip-i7-13e-gen-16go-512go-ssd-noir.html,PC Portable ASUS ExpertBook B5 Flip i7 13è Gén 16Go 512Go SSD - Noir,EXPERTBOOK,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_asus_expertbook_b5_flip_i7_13_g_n_16go_512go_ssd_-_noir-8_1.jpg,Mytek,14 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-1360P,16 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"3 169,000 DT"
9S7-15K111-1492,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-8go-rtx-4060.html,PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 8Go RTX 4060,Cyborg 15 A13VF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-8go-rtx-4060-40.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,8 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 169,000 DT"
9S7-15K111-1493-24G,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-24go-rtx-4050.html,PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 24Go RTX 4050,Cyborg 15 A13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-24go-rtx-4050-40.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,24 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 169,000 DT"
BU-9S7-15K111-1493-16G-W11P,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16g-rtx-4050.html,PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 16G RTX 4050,Cyborg 15 A13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16g-rtx-4050-a.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 179,000 DT"
9S7-15K111-1493-16G-W11P,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16g-rtx4050.html,PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 16G RTX4050,Cyborg 15 A13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16g-rtx4050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 179,000 DT"
LAT-5450-U5-3Y,https://www.mytek.tn/pc-portable-dell-latitude-5450-ultra-5-125u-8go-512go-ssd-gris.html,PC Portable DELL Latitude 5450 Ultra 5 125U 8Go 512Go SSD - Gris,LATITUDE 5450,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-latitude-5450-ultra-5-125u-8go-512go-ssd-gris-1.jpg,Mytek,14 Pouces,1920 x 1080 pixels,Intel Core Ultra 5,Intel® Core™ Ultra 5 125U,8 Go,512Go SSD,SSD,Graphique Intégrée,FreeDos,Non,"3 189,000 DT"
BU-83JC00DQFG-24G,https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15arp9-amd-ryzen-7-24go-rtx4050.html,PC Portable Gamer LENOVO LOQ 15ARP9 AMD RYZEN 7 24Go RTX4050,LOQ 15ARP9,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15arp9-amd-ryzen-7-24go-rtx4050-qq_1_.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,AMD Ryzen 7,AMD Ryzen™ 7 7435HS,24 Go,1 To SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 199,000 DT"
GIGABYTE-G5MF5-I7,https://www.mytek.tn/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-16go-rtx-4050.html,PC Portable Gamer GIGABYTE G5MF5 i7 13è Gén 16Go RTX 4050,G5MF5,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-16go-rtx-4050-dfghj.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,16 Go,1 To SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 199,000 DT"
AB1S0EA,https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r1005nk-i7-14e-gen-16go-rtx-4050.html,PC Portable Gamer HP Victus 16-r1005nk i7 14è Gén 16Go RTX 4050,Victus 16,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r1005nk-i7-14e-gen-16go-rtx-4050-100.jpg,Mytek,16.1 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7 14650HX,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"3 199,000 DT"
21M70027FE,https://www.mytek.tn/pc-portable-lenovo-thinkpad-e14-gen-6-ultra-7-155h-16go-512go-ssd-noir.html,PC Portable LENOVO ThinkPad E14 Gen 6 Ultra 7 155H 16Go 512Go SSD - Noir,ThinkPad E14 Gen 6,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-thinkpad-e14-gen-6-ultra-7-155h-16go-512go-ssd-noir-1.jpg,Mytek,14 Pouces,1920 x 1200 pixels,Intel Core Ultra 7,Intel® Core™ Ultra 7 155H,16 Go,512Go SSD,SSD,Intel Arc,FreeDos,Non,"3 199,000 DT"
9S7-15K111-1492-16G,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-16go-rtx-4060.html,PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 16Go RTX 4060,Cyborg 15 A13VF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-16go-rtx-4060-40_1.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,16 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 229,000 DT"
BU-9S7-15K111-1492-W11P,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-8g-rtx-4060.html,PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 8G RTX 4060,Cyborg 15 A13VF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-8g-rtx-4060_1.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,8 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 229,000 DT"
BU-9S7-15K111-1493-24G-W11P,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-24g-rtx-4050.html,PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 24G RTX 4050,Cyborg 15 A13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_cyborg_15_a13ve_i7_13_g_n_24g_rtx_4050.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,24 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 229,000 DT"
9S7-15K111-681-32G,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i5-13e-gen-32g-rtx-4050.html,PC Portable Gamer MSI Cyborg 15 A13VE i5 13è Gén 32G RTX 4050,Cyborg 15 A13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i5-13e-gen-32g-rtx-4050-f.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,32 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"3 239,000 DT"
21MA001LFE,https://www.mytek.tn/pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-16go-512go-ssd-noir.html,PC Portable LENOVO ThinkPad E16 Gen 2 Ultra 7 155H 16Go 512Go SSD - Noir,THINKPAD E16 Gen 2,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/r/trpc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-16go-512go-ssd-noir-51.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core Ultra 7,Intel® Core™ Ultra 7 155H,16 Go,512Go SSD,SSD,Intel Arc,FreeDos,Non,"3 245,000 DT"
83DV00JUFG,https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16go-rtx-4050.html,PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 16Go RTX 4050,LOQ 15IRX9,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16go-rtx-4050-hgghj.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13650HX,16 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 249,000 DT"
9S7-15K111-1493-32G,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-32go-rtx-4050.html,PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 32Go RTX 4050,Cyborg 15 A13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-32go-rtx-4050-9.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,32 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 259,000 DT"
GIGABYTE-G6MF-I7,https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16go-rtx-4050.html,PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 16Go RTX 4050,G6 MF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16go-rtx-4050-fgh.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core i7,Intel® Core™ i7-13620H,16 Go,1 To SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 259,000 DT"
AB1S0EA-24G,https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r1005nk-i7-14e-gen-24go-rtx-4050.html,PC Portable Gamer HP Victus 16-r1005nk i7 14è Gén 24Go RTX 4050,Victus 16,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r1005nk-i7-14e-gen-24go-rtx-4050.jpg,Mytek,16.1 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7 14650HX,24 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"3 259,000 DT"
BU-GIGABYTE-G6MF-I7,https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16g-rtx4050.html,PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 16G RTX4050,G6 MF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16g-rtx4050-60.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core i7,Intel® Core™ i7-13620H,16 Go,1 To SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 259,000 DT"
BU-GIGABYTE-G5MF5-I7-24G,https://www.mytek.tn/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-24g-rtx-4050.html,PC Portable Gamer GIGABYTE G5MF5 i7 13è Gén 24G RTX 4050,G5MF5,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-24g-rtx-4050-dfghj.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,24 Go,1 To SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 285,000 DT"
BU-9S7-15K111-1492-16G-W11P,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-16g-rtx-4060.html,PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 16G RTX 4060,Cyborg 15 A13VF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-16g-rtx-4060_1.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 289,000 DT"
21MA001LFE-24G,https://www.mytek.tn/pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-24go-512go-ssd-noir.html,PC Portable LENOVO ThinkPad E16 Gen 2 Ultra 7 155H 24Go 512Go SSD - Noir,THINKPAD E16 Gen 2,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-24go-512go-ssd-noir-3_1.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core Ultra 7,Intel® Core™ Ultra 7 155H,24 Go,512Go SSD,SSD,Intel Arc,FreeDos,Non,"3 305,000 DT"
BU-21MA001LFE-W11P,https://www.mytek.tn/pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-16g-512go-ssd-noir.html,PC Portable LENOVO ThinkPad E16 Gen 2 Ultra 7 155H 16G 512Go SSD - Noir,THINKPAD E16 Gen 2,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-16g-512go-ssd-noir-52.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core Ultra 7,Intel® Core™ Ultra 7 155H,16 Go,512Go SSD,SSD,Intel Arc,Windows 11 Pro,Non,"3 305,000 DT"
BU-83DV00JUFG-W11P,https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx-4050.html,PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 16G RTX 4050,LOQ 15IRX9,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx-4050-yhhgbgvb.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13650HX,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 309,000 DT"
BU-GIGABYTE-G6MF-I7-W11P,https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16g-rtx-4050.html,PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 16G RTX 4050,G6 MF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16g-rtx-4050-90.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core i7,Intel® Core™ i7-13620H,16 Go,1 To SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 319,000 DT"
BU-9S7-15K111-1493-32G-W11P,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-32g-rtx-4050.html,PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 32G RTX 4050,Cyborg 15 A13VE,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-32g-rtx-4050_2.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,32 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 319,000 DT"
GIGABYTE-G6MF-I7-24G,https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-24go-rtx-4050.html,PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 24Go RTX 4050,G6 MF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-24go-rtx-4050-e.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core i7,Intel® Core™ i7-13620H,24 Go,1 To SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 329,000 DT"
AB1S0EA-32G,https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r1005nk-i7-14e-gen-32go-rtx-4050.html,PC Portable Gamer HP Victus 16-r1005nk i7 14è Gén 32Go RTX 4050,Victus 16,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r1005nk-i7-14e-gen-32go-rtx-4050.jpg,Mytek,16.1 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7 14650HX,32 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"3 329,000 DT"
BU-GIGABYTE-G6MF-I7-24G,https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-24g-rtx4050.html,PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 24G RTX4050,G6 MF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-24g-rtx4050-30.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core i7,Intel® Core™ i7-13620H,24 Go,1 To SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 329,000 DT"
9S7-15K111-1492-32G,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-32go-rtx-4060.html,PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 32Go RTX 4060,Cyborg 15 A13VF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-32go-rtx-4060-40.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i5,Intel® Core™ i5-13420H,32 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 339,000 DT"
9S7-15K111-1491,https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-8go-rtx-4060.html,PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 8Go RTX 4060,Cyborg 15 A13VF,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-8go-rtx-4060-40.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,8 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 339,000 DT"
BU-GIGABYTE-G5MF5-I7-24G-W11P,https://www.mytek.tn/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-24g-rtx4050.html,PC Portable Gamer GIGABYTE G5MF5 i7 13è Gén 24G RTX4050,G5MF5,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-24g-rtx4050-gbhjkk.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13620H,24 Go,1 To SSD,SSD,Nvidia GeForce,Windows 11 Pro,oui,"3 345,000 DT"
83DV010QFG,https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx4050.html,PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 16G RTX4050,LOQ 15IRX9,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx4050-gghjiikjnn.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13650HX,16 Go,512Go SSD,SSD,Nvidia GeForce,Windows 11 Famille,oui,"3 359,000 DT"
83DV00JUFG-32G,https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32go-rtx-4050.html,PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 32Go RTX 4050,LOQ 15IRX9,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32go-rtx-4050-r_1.jpg,Mytek,15.6 Pouces,1920 x 1080 pixels,Intel Core i7,Intel® Core™ i7-13650HX,32 Go,512Go SSD,SSD,Nvidia GeForce,FreeDos,oui,"3 359,000 DT"
BU-21MA001LFE-24G-W11P,https://www.mytek.tn/pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-24g-512go-ssd-noir.html,PC Portable LENOVO ThinkPad E16 Gen 2 Ultra 7 155H 24G 512Go SSD - Noir,THINKPAD E16 Gen 2,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_lenovo_thinkpad_e16_gen_2_ultra_7_155h_24g_512go_ssd_-_noir.jpg,Mytek,16 Pouces,1920 x 1200 pixels,Intel Core Ultra 7,Intel® Core™ Ultra 7 155H,24 Go,512Go SSD,SSD,Intel Arc,Windows 11 Pro,Non,"3 365,000 DT"
