reference,link,name,brand,image_url,store,screen_size,processor,ram,SSD,HDD,gpu,os,gamer,price
FA506NC-HN006-16,https://www.tunisianet.com.tn/pc-portable-tunisie/86102-pc-portable-gamer-asus-tuf-gaming-a15-fa506nc-ryzen-5-7535hs-rtx-3050-4g-16-go-ddr5-512-go-ssd-gris.html,Pc Portable Gamer ASUS TUF Gaming A15 FA506NC / Ryzen 5 7535HS / RTX 3050 4G / 16 Go DDR5 / 512 Go SSD / Gris Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Asus,https://www.tunisianet.com.tn/431625-home/pc-portable-gamer-asus-tuf-gaming-a15-fa506nc-ryzen-5-7535hs-rtx-3050-4g-16-go-ddr5-512-go-ssd-gris.jpg,tunisianet,14.0,AMD Ryzen 5,16,512,0,Nvidia GeForce,FreeDos,1,2219.0
N1601PVNB3530-UBU-64,https://www.tunisianet.com.tn/pc-portable-tunisie/84720-pc-portable-dell-vostro-3530-i7-1355u-64-go-512-go-ssd-noir.html,Pc Portable Dell Vostro 3530 / i7-1355U / 64 Go / 512 Go SSD / Noir,Dell,https://www.tunisianet.com.tn/422108-home/pc-portable-dell-vostro-3530-i7-1355u-64-go-512-go-ssd-noir.jpg,tunisianet,14.0,Intel Core i7,64,512,0,Integrated Graphics,FreeDos,0,2225.0
B13UCX-2607XFR-24,https://www.tunisianet.com.tn/pc-portable-tunisie/79815-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-24-go-512-go-ssd-gris-cosmos.html,Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 24 Go / 512 Go SSD / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431627-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-24-go-512-go-ssd-gris-cosmos.jpg,tunisianet,14.0,Intel Core i5,24,512,0,Nvidia GeForce,FreeDos,1,2229.0
9U1B9EA-24,https://www.tunisianet.com.tn/pc-portable-tunisie/82171-pc-portable-gamer-hp-victus-gaming-laptop-15-fa1006nk-i5-13420h-24-go-512-go-ssd-windows-11-bleu.html,PC Portable Gamer HP Victus Gaming Laptop 15-fa1006nk / i5-13420H / 24 Go / 512 Go SSD / Windows 11 / Bleu Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Hp,https://www.tunisianet.com.tn/431626-home/pc-portable-gamer-hp-victus-gaming-laptop-15-fa1006nk-i5-13420h-24-go-512-go-ssd-windows-11-bleu.jpg,tunisianet,14.0,Intel Core i5,24,512,0,Nvidia GeForce,FreeDos,1,2229.0
9U175EA-24,https://www.tunisianet.com.tn/pc-portable-tunisie/79937-pc-portable-gamer-hp-victus-gaming-15-fa1007nk-i5-13420h-rtx-2050-4g-24-go-512-go-ssd-windows-11-noir.html,Pc Portable Gamer HP Victus Gaming 15-fa1007nk / i5-13420H / RTX 2050 4G / 24 Go / 512 Go SSD / Windows 11 / Noir,Hp,https://www.tunisianet.com.tn/397854-home/pc-portable-gamer-hp-victus-gaming-15-fa1007nk-i5-13420h-rtx-2050-4g-24-go-512-go-ssd-windows-11-noir.jpg,tunisianet,14.0,Intel Core i5,24,512,0,Nvidia GeForce,Windows,1,2229.0
B1502CVA-BQ0168X,https://www.tunisianet.com.tn/pc-portable-tunisie/81310-pc-portable-asus-expertbook-b1-b1502cva-i5-1335u-16-go-512-go-ssd-etoile-noire.html,Pc Portable Asus ExpertBook B1 B1502CVA / i5-1335U / 16 Go / 512 Go SSD / Étoile noire,Asus,https://www.tunisianet.com.tn/404670-home/pc-portable-asus-expertbook-b1-b1502cva-i5-1335u-16-go-512-go-ssd-etoile-noire.jpg,tunisianet,14.0,Intel Core i5,16,512,0,Integrated Graphics,Windows,0,2229.0
B1502CVA-NJ1267-2Y-16,https://www.tunisianet.com.tn/pc-portable-tunisie/78817-pc-portable-asus-expertbook-b1-b1502cva-i7-1355u-16-go-512-go-ssd-noir-avec-sacoche.html,Pc Portable ASUS ExpertBook B1 B1502CVA / i7-1355U / 16 Go / 512 Go SSD / Noir Avec Sacoche,Asus,https://www.tunisianet.com.tn/393305-home/pc-portable-asus-expertbook-b1-b1502cva-i7-1355u-16-go-512-go-ssd-noir-avec-sacoche.jpg,tunisianet,14.0,Intel Core i7,16,0,0,Integrated Graphics,FreeDos,0,2239.0
X1505VA-L1779W,https://www.tunisianet.com.tn/pc-portable-tunisie/84896-pc-portable-asus-vivobook-15-oled-x1505va-i5-13420h-8-go-512-go-ssd-windows-11-silver.html,Pc Portable ASUS Vivobook 15 OLED X1505VA / i5-13420H / 8 Go / 512 Go SSD / Windows 11 / Silver,Asus,https://www.tunisianet.com.tn/422945-home/pc-portable-asus-vivobook-15-oled-x1505va-i5-13420h-8-go-512-go-ssd-windows-11-silver.jpg,tunisianet,14.0,Intel Core i5,8,512,0,Integrated Graphics,Windows,0,2245.0
FA506NFR-HN005W,https://www.tunisianet.com.tn/pc-portable-tunisie/72632-pc-portable-asus-tuf-gaming-a15-fa506nfr-ryzen-7-7435hs-rtx-2050-4g-8-go-512-go-ssd-windows-11-noir.html,PC Portable ASUS TUF Gaming A15 FA506NFR / Ryzen 7 7435HS / RTX 2050 4G / 8 Go / 512 Go SSD / Windows 11 / Noir,Asus,https://www.tunisianet.com.tn/353882-home/pc-portable-asus-tuf-gaming-a15-fa506nfr-ryzen-7-7435hs-rtx-2050-4g-8-go-512-go-ssd-windows-11-noir.jpg,tunisianet,14.0,AMD Ryzen 7,8,512,0,Nvidia GeForce,Windows,0,2249.0
B13UCX-2607XFR-16-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81458-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-16-go-512-go-ssd-windows-11-pro-gris-cosmos-sac-a-dos-msi-offert.html,Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 16 Go / 512 Go SSD / Windows 11 Pro / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431629-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-16-go-512-go-ssd-windows-11-pro-gris-cosmos-sac-a-dos-msi-offert.jpg,tunisianet,14.0,Intel Core i5,16,512,0,Nvidia GeForce,Windows,1,2259.0
B13UCX-2607XFR-32,https://www.tunisianet.com.tn/pc-portable-tunisie/79816-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-32-go-512-go-ssd-gris-cosmos.html,Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 32 Go / 512 Go SSD / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431628-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-32-go-512-go-ssd-gris-cosmos.jpg,tunisianet,14.0,Intel Core i5,32,512,0,Nvidia GeForce,FreeDos,1,2259.0
9U175EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/79941-pc-portable-gamer-hp-victus-gaming-15-fa1007nk-i5-13420h-rtx-2050-4g-32-go-512-go-ssd-windows-11-noir.html,Pc Portable Gamer HP Victus Gaming 15-fa1007nk / i5-13420H / RTX 2050 4G / 32 Go / 512 Go SSD / Windows 11 / Noir,Hp,https://www.tunisianet.com.tn/397861-home/pc-portable-gamer-hp-victus-gaming-15-fa1007nk-i5-13420h-rtx-2050-4g-32-go-512-go-ssd-windows-11-noir.jpg,tunisianet,14.0,Intel Core i5,32,512,0,Nvidia GeForce,Windows,1,2259.0
21MS000DFE-2Y-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/85208-pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-8-go-ddr5-windows-11-pro-gris-avec-sacoche-offerte.html,Pc Portable Lenovo ThinkBook 16 G7 IML / Ultra 5 125U / 8 Go DDR5 / Windows 11 Pro / Gris Avec Sacoche Offerte,Lenovo,https://www.tunisianet.com.tn/424663-home/pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-8-go-ddr5-windows-11-pro-gris-avec-sacoche-offerte.jpg,tunisianet,16.0,Intel Core Ultra,8,512,0,Integrated Graphics,Windows,0,2259.0
FA506NC-HN006-24,https://www.tunisianet.com.tn/pc-portable-tunisie/86103-pc-portable-gamer-asus-tuf-gaming-a15-fa506nc-ryzen-5-7535hs-rtx-3050-4g-24-go-ddr5-512-go-ssd-gris.html,Pc Portable Gamer ASUS TUF Gaming A15 FA506NC / Ryzen 5 7535HS / RTX 3050 4G / 24 Go DDR5 / 512 Go SSD / Gris Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Asus,https://www.tunisianet.com.tn/431634-home/pc-portable-gamer-asus-tuf-gaming-a15-fa506nc-ryzen-5-7535hs-rtx-3050-4g-24-go-ddr5-512-go-ssd-gris.jpg,tunisianet,14.0,AMD Ryzen 5,24,512,0,Nvidia GeForce,FreeDos,1,2265.0
9U1B9EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/86057-pc-portable-gamer-hp-victus-gaming-laptop-15-fa1006nk-i5-13420h-32-go-512-go-ssd-windows-11-bleu.html,PC Portable Gamer HP Victus Gaming Laptop 15-fa1006nk / i5-13420H / 32 Go / 512 Go SSD / Windows 11 / Bleu,Hp,https://www.tunisianet.com.tn/431636-home/pc-portable-gamer-hp-victus-gaming-laptop-15-fa1006nk-i5-13420h-32-go-512-go-ssd-windows-11-bleu.jpg,tunisianet,14.0,Intel Core i5,32,512,0,Nvidia GeForce,FreeDos,1,2269.0
B1502CVA-NJ1267-2Y-24,https://www.tunisianet.com.tn/pc-portable-tunisie/78818-pc-portable-asus-expertbook-b1-b1502cva-i7-1355u-24-go-512-go-ssd-noir-avec-sacoche.html,Pc Portable ASUS ExpertBook B1 B1502CVA / i7-1355U / 24 Go / 512 Go SSD / Noir Avec Sacoche,Asus,https://www.tunisianet.com.tn/393306-home/pc-portable-asus-expertbook-b1-b1502cva-i7-1355u-24-go-512-go-ssd-noir-avec-sacoche.jpg,tunisianet,14.0,Intel Core i7,24,0,0,Integrated Graphics,FreeDos,0,2279.0
B13UCX-2607XFR-24-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81460-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-24-go-512-go-ssd-windows-11-pro-gris-cosmos-sac-a-dos-msi-offert.html,Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 24 Go / 512 Go SSD / Windows 11 Pro / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431638-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-24-go-512-go-ssd-windows-11-pro-gris-cosmos-sac-a-dos-msi-offert.jpg,tunisianet,14.0,Intel Core i5,24,512,0,Nvidia GeForce,Windows,1,2289.0
B77B9EA,https://www.tunisianet.com.tn/pc-portable-tunisie/85437-portable-gaming-hp-victus-gaming-15-fa2000nk-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-windows-11-argent.html,Portable Gaming HP Victus Gaming 15-fa2000nk / i7-13620H / RTX 2050 4G / 8 Go / 512 Go SSD / Windows 11 / Argent Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Hp,https://www.tunisianet.com.tn/431637-home/portable-gaming-hp-victus-gaming-15-fa2000nk-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-windows-11-argent.jpg,tunisianet,14.0,Intel Core i7,8,512,0,Nvidia GeForce,Windows,0,2289.0
X1505VA-L1779W-16,https://www.tunisianet.com.tn/pc-portable-tunisie/84997-pc-portable-asus-vivobook-15-oled-x1505va-i5-13420h-16-go-512-go-ssd-windows-11-silver.html,Pc Portable ASUS Vivobook 15 OLED X1505VA / i5-13420H / 16 Go / 512 Go SSD / Windows 11 / Silver,Asus,https://www.tunisianet.com.tn/423455-home/pc-portable-asus-vivobook-15-oled-x1505va-i5-13420h-16-go-512-go-ssd-windows-11-silver.jpg,tunisianet,14.0,Intel Core i5,16,512,0,Integrated Graphics,Windows,0,2295.0
21MS000DFE-2Y-16,https://www.tunisianet.com.tn/pc-portable-tunisie/78464-pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-16-go-ddr5-gris-avec-sacoche-offerte.html,Pc Portable Lenovo ThinkBook 16 G7 IML / Ultra 5 125U / 16 Go DDR5 / Gris Avec Sacoche Offerte,Lenovo,https://www.tunisianet.com.tn/389023-home/pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-16-go-ddr5-gris-avec-sacoche-offerte.jpg,tunisianet,16.0,Intel Core Ultra,16,512,0,Integrated Graphics,FreeDos,0,2305.0
X1502VA-NJ281W,https://www.tunisianet.com.tn/pc-portable-tunisie/84705-pc-portable-asus-vivobook-15-x1502va-i9-13900h-16-go-1-to-ssd-windows-11-silver.html,Pc Portable Asus VivoBook 15 X1502VA / i9-13900H / 16 Go / 1 To SSD / Windows 11 / Silver,Asus,https://www.tunisianet.com.tn/422016-home/pc-portable-asus-vivobook-15-x1502va-i9-13900h-16-go-1-to-ssd-windows-11-silver.jpg,tunisianet,14.0,Intel Core i5,16,512,0,Integrated Graphics,Windows,0,2319.0
B13UCX-2607XFR-32-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81461-pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-32-go-512-go-ssd-windows-11-pro-gris-cosmos-sac-a-dos-msi-offert.html,Pc Portable Gamer MSI Thin 15 B13U / i5-13420H / RTX 2050 4G / 32 Go / 512 Go SSD / Windows 11 Pro / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431639-home/pc-portable-gamer-msi-thin-15-b13u-i5-13420h-rtx-2050-4g-32-go-512-go-ssd-windows-11-pro-gris-cosmos-sac-a-dos-msi-offert.jpg,tunisianet,14.0,Intel Core i5,32,512,0,Nvidia GeForce,Windows,1,2319.0
A2AP9EA,https://www.tunisianet.com.tn/pc-portable-tunisie/75560-pc-portable-hp-15-fd0127nk-i7-1355u-16-go-1-to-ssd-silver.html,Pc Portable HP 15-fd0127nk / i7-1355U / 16 Go / 1 To SSD / Silver,Hp,https://www.tunisianet.com.tn/370418-home/pc-portable-hp-15-fd0127nk-i7-1355u-16-go-1-to-ssd-silver.jpg,tunisianet,14.0,Intel Core i7,16,1024,0,Integrated Graphics,FreeDos,0,2319.0
FA506NFR-HN005W-16,https://www.tunisianet.com.tn/pc-portable-tunisie/81287-pc-portable-asus-tuf-gaming-a15-fa506nfr-ryzen-7-7435hs-rtx-2050-4g-16-go-512-go-ssd-windows-11-noir.html,PC Portable ASUS TUF Gaming A15 FA506NFR / Ryzen 7 7435HS / RTX 2050 4G / 16 Go / 512 Go SSD / Windows 11 / Noir,Asus,https://www.tunisianet.com.tn/404472-home/pc-portable-asus-tuf-gaming-a15-fa506nfr-ryzen-7-7435hs-rtx-2050-4g-16-go-512-go-ssd-windows-11-noir.jpg,tunisianet,14.0,AMD Ryzen 7,16,512,0,Nvidia GeForce,Windows,0,2319.0
X1505VA-L1779W-24,https://www.tunisianet.com.tn/pc-portable-tunisie/84998-pc-portable-asus-vivobook-15-oled-x1505va-i5-13420h-24-go-512-go-ssd-windows-11-silver.html,Pc Portable ASUS Vivobook 15 OLED X1505VA / i5-13420H / 24 Go / 512 Go SSD / Windows 11 / Silver,Asus,https://www.tunisianet.com.tn/423458-home/pc-portable-asus-vivobook-15-oled-x1505va-i5-13420h-24-go-512-go-ssd-windows-11-silver.jpg,tunisianet,14.0,Intel Core i5,24,512,0,Integrated Graphics,Windows,0,2335.0
B77B9EA-16,https://www.tunisianet.com.tn/pc-portable-tunisie/85607-portable-gaming-hp-victus-gaming-15-fa2000nk-i7-13620h-rtx-2050-4g-16-go-512-go-ssd-windows-11-argent.html,Portable Gaming HP Victus Gaming 15-fa2000nk / i7-13620H / RTX 2050 4G / 16 Go / 512 Go SSD / Windows 11 / Argent Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Hp,https://www.tunisianet.com.tn/431640-home/portable-gaming-hp-victus-gaming-15-fa2000nk-i7-13620h-rtx-2050-4g-16-go-512-go-ssd-windows-11-argent.jpg,tunisianet,14.0,Intel Core i7,16,512,0,Nvidia GeForce,Windows,0,2339.0
B13UCX-2606XFR-SS,https://www.tunisianet.com.tn/pc-portable-tunisie/80000-pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-gris-cosmos.html,Pc Portable Gamer MSI Thin 15 B13U / i7-13620H / RTX 2050 4G / 8 Go / 512 Go SSD / Gris Cosmos Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431641-home/pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-gris-cosmos.jpg,tunisianet,14.0,Intel Core i7,8,512,0,Nvidia GeForce,FreeDos,1,2345.0
83LK007TFG,https://www.tunisianet.com.tn/pc-portable-tunisie/85523-pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-3050-6g-16-go-ddr5-512-go-ssd-gris-avec-souris-lenovo-loq-m100-rgb.html,Pc Portable Gamer Lenovo LOQ 15IAX9E / i5-12450HX / RTX 3050 6G / 16 Go DDR5 / 512 Go SSD / Gris Avec Souris Lenovo LOQ M100 RGB,Lenovo,https://www.tunisianet.com.tn/426803-home/pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-3050-6g-16-go-ddr5-512-go-ssd-gris-avec-souris-lenovo-loq-m100-rgb.jpg,tunisianet,14.0,Intel Core i5,16,512,0,Nvidia GeForce,FreeDos,1,2349.0
FA506NC-HN006-32,https://www.tunisianet.com.tn/pc-portable-tunisie/86106-pc-portable-gamer-asus-tuf-gaming-a15-fa506nc-ryzen-5-7535hs-rtx-3050-4g-32-go-ddr5-512-go-ssd-gris.html,Pc Portable Gamer ASUS TUF Gaming A15 FA506NC / Ryzen 5 7535HS / RTX 3050 4G / 32 Go DDR5 / 512 Go SSD / Gris,Asus,https://www.tunisianet.com.tn/431642-home/pc-portable-gamer-asus-tuf-gaming-a15-fa506nc-ryzen-5-7535hs-rtx-3050-4g-32-go-ddr5-512-go-ssd-gris.jpg,tunisianet,14.0,AMD Ryzen 5,32,512,0,Nvidia GeForce,FreeDos,1,2355.0
612A9EA-24,https://www.tunisianet.com.tn/pc-portable-tunisie/55323-pc-portable-hp-pavilion-gaming-15-ec2014nk-ryzen-7-5800h-24-go-gtx-1650-4g.html,Pc portable HP Pavilion Gaming 15-ec2014nk / Ryzen 7 5800H / 24 Go / GTX 1650 4G,Hp,https://www.tunisianet.com.tn/242182-home/pc-portable-hp-pavilion-gaming-15-ec2014nk-ryzen-7-5800h-24-go-gtx-1650-4g.jpg,tunisianet,14.0,AMD Ryzen 7,24,256,1024,Nvidia GeForce,Windows,0,2359.0
6U8W2EA,https://www.tunisianet.com.tn/pc-portable-tunisie/60038-pc-portable-hp-victus-15-fb0020nk-ryzen-5-5600h-8-go-rtx-3050-4g.html,Pc portable HP Victus 15-fb0020nk / Ryzen 5 5600H / 8 Go / RTX 3050 4G Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Hp,https://www.tunisianet.com.tn/431535-home/pc-portable-hp-victus-15-fb0020nk-ryzen-5-5600h-8-go-rtx-3050-4g.jpg,tunisianet,14.0,AMD Ryzen 5,8,512,0,Nvidia GeForce,Windows,0,2359.0
X1502VA-NJ281W-24,https://www.tunisianet.com.tn/pc-portable-tunisie/84804-pc-portable-asus-vivobook-15-x1502va-i9-13900h-24-go-1-to-ssd-windows-11-silver.html,Pc Portable Asus VivoBook 15 X1502VA / i9-13900H / 24 Go / 1 To SSD / Windows 11 / Silver,Asus,https://www.tunisianet.com.tn/422490-home/pc-portable-asus-vivobook-15-x1502va-i9-13900h-24-go-1-to-ssd-windows-11-silver.jpg,tunisianet,14.0,Intel Core i5,24,512,0,Integrated Graphics,Windows,0,2369.0
BU-FA506NFR-HN005W-24,https://www.tunisianet.com.tn/pc-portable-tunisie/81619-pc-portable-asus-tuf-gaming-a15-fa506nfr-ryzen-7-7435hs-rtx-2050-4g-24-go-512-go-ssd-windows-11-noir.html,PC Portable ASUS TUF Gaming A15 FA506NFR / Ryzen 7 7435HS / RTX 2050 4G / 24 Go / 512 Go SSD / Windows 11 / Noir + Cadeau Offert,Asus,https://www.tunisianet.com.tn/406234-home/pc-portable-asus-tuf-gaming-a15-fa506nfr-ryzen-7-7435hs-rtx-2050-4g-24-go-512-go-ssd-windows-11-noir.jpg,tunisianet,14.0,AMD Ryzen 7,24,512,0,Nvidia GeForce,Windows,0,2369.0
B77B9EA-24,https://www.tunisianet.com.tn/pc-portable-tunisie/85608-portable-gaming-hp-victus-gaming-15-fa2000nk-i7-13620h-rtx-2050-4g-24-go-512-go-ssd-windows-11-argent.html,Portable Gaming HP Victus Gaming 15-fa2000nk / i7-13620H / RTX 2050 4G / 24 Go / 512 Go SSD / Windows 11 / Argent Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Hp,https://www.tunisianet.com.tn/431536-home/portable-gaming-hp-victus-gaming-15-fa2000nk-i7-13620h-rtx-2050-4g-24-go-512-go-ssd-windows-11-argent.jpg,tunisianet,14.0,Intel Core i7,24,512,0,Nvidia GeForce,Windows,0,2369.0
A2AP9EA-24,https://www.tunisianet.com.tn/pc-portable-tunisie/75913-pc-portable-hp-15-fd0127nk-i7-1355u-24go-1-to-ssd-silver.html,Pc Portable HP 15-fd0127nk / i7-1355U / 24Go / 1 To SSD / Silver,Hp,https://www.tunisianet.com.tn/372386-home/pc-portable-hp-15-fd0127nk-i7-1355u-24go-1-to-ssd-silver.jpg,tunisianet,14.0,Intel Core i7,24,1024,0,Integrated Graphics,FreeDos,0,2369.0
21MS000DFE-2Y-24,https://www.tunisianet.com.tn/pc-portable-tunisie/78465-pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-24-go-ddr5-gris-avec-sacoche-offerte.html,Pc Portable Lenovo ThinkBook 16 G7 IML / Ultra 5 125U / 24 Go DDR5 / Gris Avec Sacoche Offerte,Lenovo,https://www.tunisianet.com.tn/389035-home/pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-24-go-ddr5-gris-avec-sacoche-offerte.jpg,tunisianet,16.0,Intel Core Ultra,24,512,0,Integrated Graphics,FreeDos,0,2375.0
B13UCX-2606XFR-16-SS,https://www.tunisianet.com.tn/pc-portable-tunisie/80001-pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-16-go-512-go-ssd-gris-cosmos.html,Pc Portable Gamer MSI Thin 15 B13U / i7-13620H / RTX 2050 4G / 16 Go / 512 Go SSD / Gris Cosmos Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431537-home/pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-16-go-512-go-ssd-gris-cosmos.jpg,tunisianet,14.0,Intel Core i7,16,512,0,Nvidia GeForce,FreeDos,1,2379.0
B13UCX-2606XFR,https://www.tunisianet.com.tn/pc-portable-tunisie/79794-pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-gris-cosmos.html,Pc Portable Gamer MSI Thin 15 B13U / i7-13620H / RTX 2050 4G / 8 Go / 512 Go SSD / Gris Cosmos Sac à dos MSI Offert Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431542-home/pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-gris-cosmos.jpg,tunisianet,14.0,Intel Core i7,8,512,0,Nvidia GeForce,FreeDos,1,2389.0
X1502VA-NJ281W-32,https://www.tunisianet.com.tn/pc-portable-tunisie/84805-pc-portable-asus-vivobook-15-x1502va-i9-13900h-32-go-1-to-ssd-windows-11-silver.html,Pc Portable Asus VivoBook 15 X1502VA / i9-13900H / 32 Go / 1 To SSD / Windows 11 / Silver,Asus,https://www.tunisianet.com.tn/422492-home/pc-portable-asus-vivobook-15-x1502va-i9-13900h-32-go-1-to-ssd-windows-11-silver.jpg,tunisianet,14.0,Intel Core i5,32,512,0,Integrated Graphics,Windows,0,2399.0
83LK006VFG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/83104-pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-3050-6g-16-go-ddr5-512-go-ssd-windows-11-gris-.html,PC Portable Gamer Lenovo LOQ 15IAX9E / i5-12450HX / RTX 3050 6G / 16 Go DDR5 / 512 Go SSD / Windows 11 / Gris,Lenovo,https://www.tunisianet.com.tn/414372-home/pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-3050-6g-16-go-ddr5-512-go-ssd-windows-11-gris-.jpg,tunisianet,14.0,Intel Core i5,16,512,0,Nvidia GeForce,Windows,1,2399.0
B13UCX-2606XFR-SSW11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81108-pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-windows-11-pro-gris-cosmos.html,Pc Portable Gamer MSI Thin 15 B13U / i7-13620H / RTX 2050 4G / 8 Go / 512 Go SSD / Windows 11 Pro / Gris Cosmos Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Msi,https://www.tunisianet.com.tn/431543-home/pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-windows-11-pro-gris-cosmos.jpg,tunisianet,14.0,Intel Core i7,8,512,0,Nvidia GeForce,Windows,1,2405.0
B77B9EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/86066-portable-gaming-hp-victus-gaming-15-fa2000nk-i7-13620h-rtx-2050-4g-32-go-512-go-ssd-windows-11-argent.html,Portable Gaming HP Victus Gaming 15-fa2000nk / i7-13620H / RTX 2050 4G / 32 Go / 512 Go SSD / Windows 11 / Argent Avec Antivirus Bitdefender Internet Security / 1 Poste / 1 an,Hp,https://www.tunisianet.com.tn/431544-home/portable-gaming-hp-victus-gaming-15-fa2000nk-i7-13620h-rtx-2050-4g-32-go-512-go-ssd-windows-11-argent.jpg,tunisianet,14.0,Intel Core i7,32,512,0,Nvidia GeForce,Windows,0,2409.0
A2AP9EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/75914-pc-portable-hp-15-fd0127nk-i7-1355u-32go-1-to-ssd-silver.html,Pc Portable HP 15-fd0127nk / i7-1355U / 32Go / 1 To SSD / Silver,Hp,https://www.tunisianet.com.tn/372391-home/pc-portable-hp-15-fd0127nk-i7-1355u-32go-1-to-ssd-silver.jpg,tunisianet,14.0,Intel Core i7,32,1024,0,Integrated Graphics,FreeDos,0,2409.0
21MS000DFE-2Y-32,https://www.tunisianet.com.tn/pc-portable-tunisie/78466-pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-32-go-ddr5-gris-avec-sacoche-offerte.html,Pc Portable Lenovo ThinkBook 16 G7 IML / Ultra 5 125U / 32 Go DDR5 / Gris Avec Sacoche Offerte,Lenovo,https://www.tunisianet.com.tn/389046-home/pc-portable-lenovo-thinkbook-16-g7-iml-ultra-5-125u-32-go-ddr5-gris-avec-sacoche-offerte.jpg,tunisianet,16.0,Intel Core Ultra,32,512,0,Integrated Graphics,FreeDos,0,2415.0
